HeatMiser_ID	Distance_Feature	Speeding_Feature	Location Type	OSHA
2018_3573	43.29	4	Office	Safe
2018_3574	50.98	4	Office	Safe
2018_3575	50.07	8	Office	Safe
2018_3576	40.97	3	Office	Safe
2018_3577	50.47	1	Office	Safe
2018_3578	33.32	8	Office	Safe
2018_3579	68.57	4	Office	Safe
2018_3580	46.08	7	Office	Safe
2018_3581	44.09	5	Office	Safe
2018_3582	37.53	33	Office	Compliant
2018_3583	168.01	3	Warehouse	Safe
2018_3584	41.7	5	Office	Safe
2018_3585	56.06	34	Office	Compliant
2018_3586	191.22	8	Warehouse	Safe
2018_3587	48.42	5	Office	Safe
2018_3588	36.91	6	Office	Safe
2018_3589	30.61	2	Office	Safe
2018_3590	68.24	2	Office	Safe
2018_3591	53.32	4	Office	Safe
2018_3592	31.81	4	Office	Safe
2018_3593	164.43	12	Warehouse	Safe
2018_3594	150.31	14	Warehouse	Safe
2018_3595	174.58	5	Warehouse	Safe
2018_3596	177.48	19	Warehouse	Safe
2018_3597	25.48	5	Office	Safe
2018_3598	51.01	7	Office	Safe
2018_3599	37.14	6	Office	Safe
2018_3600	39.21	6	Office	Safe
2018_3601	37	5	Office	Safe
2018_3602	73.8	6	Office	Safe
2018_3603	39.75	8	Office	Safe
2018_3604	57.17	33	Office	Compliant
2018_3605	41.84	7	Office	Safe
2018_3606	48.66	6	Office	Safe
2018_3607	51.53	4	Office	Safe
2018_3608	33.62	7	Office	Safe
2018_3609	60.85	5	Office	Safe
2018_3610	46.08	35	Office	Compliant
2018_3611	169.35	19	Warehouse	Safe
2018_3612	49.43	7	Office	Safe
2018_3613	41.52	5	Office	Safe
2018_3614	42.92	6	Office	Safe
2018_3615	46.98	6	Office	Safe
2018_3616	51.05	4	Office	Safe
2018_3617	165.76	5	Warehouse	Safe
2018_3618	189.2	4	Warehouse	Safe
2018_3619	41.2	3	Office	Safe
2018_3620	68.87	5	Office	Safe
2018_3621	59.7	10	Office	Safe
2018_3622	55.43	6	Office	Safe
2018_3623	67.55	9	Office	Safe
2018_3624	52.13	7	Office	Safe
2018_3625	165.15	9	Warehouse	Safe
2018_3626	50.53	6	Office	Safe
2018_3627	198.13	16	Warehouse	Safe
2018_3628	42.99	4	Office	Safe
2018_3629	65.48	7	Office	Safe
2018_3630	49.89	2	Office	Safe
2018_3631	40.92	6	Office	Safe
2018_3632	42.41	7	Office	Safe
2018_3633	66.56	4	Office	Safe
2018_3634	56.35	41	Office	NonCompliant
2018_3635	159.47	22	Warehouse	Compliant
2018_3636	53.41	3	Office	Safe
2018_3637	55.77	5	Office	Safe
2018_3638	42.27	37	Office	Compliant
2018_3639	175.93	53	Warehouse	Compliant
2018_3640	37.35	5	Office	Safe
2018_3641	71.42	3	Office	Safe
2018_3642	47.26	3	Office	Safe
2018_3643	60.99	4	Office	Safe
2018_3644	173.21	14	Warehouse	Safe
2018_3645	41.47	6	Office	Safe
2018_3646	83.42	5	Office	Safe
2018_3647	56.16	6	Office	Safe
2018_3648	54.67	5	Office	Safe
2018_3649	33.22	3	Office	Safe
2018_3650	56.91	8	Office	Safe
2018_3651	67.51	7	Office	Safe
2018_3652	58.97	6	Office	Safe
2018_3653	174.32	28	Warehouse	Compliant
2018_3654	51.22	4	Office	Safe
2018_3655	189.62	8	Warehouse	Safe
2018_3656	44.17	33	Office	Compliant
2018_3657	47.04	4	Office	Safe
2018_3658	49.45	4	Office	Safe
2018_3659	55.64	3	Office	Safe
2018_3660	55.29	6	Office	Safe
2018_3661	53.51	1	Office	Safe
2018_3662	27.3	5	Office	Safe
2018_3663	60.88	7	Office	Safe
2018_3664	38.05	1	Office	Safe
2018_3665	56.02	5	Office	Safe
2018_3666	43.58	7	Office	Safe
2018_3667	165.07	4	Warehouse	Safe
2018_3668	53.64	3	Office	Safe
2018_3669	42.37	5	Office	Safe
2018_3670	38.61	6	Office	Safe
2018_3671	42.71	7	Office	Safe
2018_3672	199.02	9	Warehouse	Safe
2018_3673	59.34	38	Office	Compliant
2018_3674	54.31	35	Office	Compliant
2018_3675	44.09	4	Office	Safe
2018_3676	69.14	40	Office	NonCompliant
2018_3677	183.21	13	Warehouse	Safe
2018_3678	116.58	4	Warehouse	Safe
2018_3679	177.53	4	Warehouse	Safe
2018_3680	54.66	4	Office	Safe
2018_3681	59.63	4	Office	Safe
2018_3682	78.26	4	Office	Safe
2018_3683	42.86	4	Office	Safe
2018_3684	48.86	4	Office	Safe
2018_3685	45.29	9	Office	Safe
2018_3686	44.8	7	Office	Safe
2018_3687	30.15	6	Office	Safe
2018_3688	38.44	7	Office	Safe
2018_3689	29.01	3	Office	Safe
2018_3690	30.34	6	Office	Safe
2018_3691	161.26	10	Warehouse	Safe
2018_3692	50.86	4	Office	Safe
2018_3693	60.46	3	Office	Safe
2018_3694	62.24	10	Office	Safe
2018_3695	145.39	15	Warehouse	Safe
2018_3696	218.58	9	Warehouse	Safe
2018_3697	192.34	69	Warehouse	NonCompliant
2018_3698	186.24	4	Warehouse	Safe
2018_3699	47.89	4	Office	Safe
2018_3700	171.97	12	Warehouse	Safe
2018_3701	168.64	5	Warehouse	Safe
2018_3702	44.39	4	Office	Safe
2018_3703	33.42	9	Office	Safe
2018_3704	54.2	10	Office	Safe
2018_3705	55.58	4	Office	Safe
2018_3706	64.28	34	Office	Compliant
2018_3707	55.26	5	Office	Safe
2018_3708	53.34	8	Office	Safe
2018_3709	50.91	5	Office	Safe
2018_3710	50.05	8	Office	Safe
2018_3711	56.67	5	Office	Safe
2018_3712	33.18	1	Office	Safe
2018_3713	170.3	6	Warehouse	Safe
2018_3714	49.46	6	Office	Safe
2018_3715	66.75	7	Office	Safe
2018_3716	193.88	9	Warehouse	Safe
2018_3717	41.25	6	Office	Safe
2018_3718	140.59	3	Warehouse	Safe
2018_3719	47.01	6	Office	Safe
2018_3720	64.25	28	Office	Compliant
2018_3721	56.54	33	Office	Compliant
2018_3722	50.38	6	Office	Safe
2018_3723	74.91	5	Office	Safe
2018_3724	51.36	9	Office	Safe
2018_3725	39.93	5	Office	Safe
2018_3726	55.64	5	Office	Safe
2018_3727	45.16	5	Office	Safe
2018_3728	30.44	3	Office	Safe
2018_3729	52.97	32	Office	Compliant
2018_3730	197.95	10	Warehouse	Safe
2018_3731	52.72	4	Office	Safe
2018_3732	51.7	21	Office	Compliant
2018_3733	59.91	7	Office	Safe
2018_3734	76.89	5	Office	Safe
2018_3735	42.44	3	Office	Safe
2018_3736	58.56	3	Office	Safe
2018_3737	51.24	2	Office	Safe
2018_3738	66.06	4	Office	Safe
2018_3739	170.72	15	Warehouse	Safe
2018_3740	45.95	3	Office	Safe
2018_3741	59.93	7	Office	Safe
2018_3742	28.36	7	Office	Safe
2018_3743	179.22	95	Warehouse	NonCompliant
2018_3744	44.69	3	Office	Safe
2018_3745	52.11	4	Office	Safe
2018_3746	52.8	7	Office	Safe
2018_3747	59.44	7	Office	Safe
2018_3748	53.07	1	Office	Safe
2018_3749	53.01	4	Office	Safe
2018_3750	190.04	16	Warehouse	Safe
2018_3751	49.98	4	Office	Safe
2018_3752	40.82	23	Office	Compliant
2018_3753	37.64	7	Office	Safe
2018_3754	40.99	7	Office	Safe
2018_3755	46.25	35	Office	Compliant
2018_3756	43.31	3	Office	Safe
2018_3757	61.99	5	Office	Safe
2018_3758	50.55	5	Office	Safe
2018_3759	34.81	3	Office	Safe
2018_3760	50.18	3	Office	Safe
2018_3761	42.97	1	Office	Safe
2018_3762	169.32	10	Warehouse	Safe
2018_3763	29.44	34	Office	Compliant
2018_3764	48.05	7	Office	Safe
2018_3765	72.8	1	Office	Safe
2018_3766	62.97	2	Office	Safe
2018_3767	47.79	6	Office	Safe
2018_3768	49.1	9	Office	Safe
2018_3769	55.46	5	Office	Safe
2018_3770	41.93	4	Office	Safe
2018_3771	43.52	8	Office	Safe
2018_3772	50.64	4	Office	Safe
2018_3773	34.74	4	Office	Safe
2018_3774	50.69	4	Office	Safe
2018_3775	39.01	5	Office	Safe
2018_3776	59.03	29	Office	Compliant
2018_3777	43.45	5	Office	Safe
2018_3778	51.34	8	Office	Safe
2018_3779	33.56	7	Office	Safe
2018_3780	53.94	4	Office	Safe
2018_3781	53.95	2	Office	Safe
2018_3782	33.51	4	Office	Safe
2018_3783	53.26	6	Office	Safe
2018_3784	59.63	1	Office	Safe
2018_3785	53.51	33	Office	Compliant
2018_3786	58.07	6	Office	Safe
2018_3787	52.39	19	Office	Compliant
2018_3788	45.7	5	Office	Safe
2018_3789	53.67	6	Office	Safe
2018_3790	76.31	4	Office	Safe
2018_3791	52.42	7	Office	Safe
2018_3792	54.84	6	Office	Safe
2018_3793	38.5	1	Office	Safe
2018_3794	177.04	6	Warehouse	Safe
2018_3795	56.34	25	Office	Compliant
2018_3796	30.32	3	Office	Safe
2018_3797	56.28	7	Office	Safe
2018_3798	59.39	5	Office	Safe
2018_3799	50.48	8	Office	Safe
2018_3800	49.28	2	Office	Safe
2018_3801	156.85	58	Warehouse	Compliant
2018_3802	185.54	8	Warehouse	Safe
2018_3803	47.15	3	Office	Safe
2018_3804	72.04	3	Office	Safe
2018_3805	50.14	3	Office	Safe
2018_3806	50.16	7	Office	Safe
2018_3807	60.79	6	Office	Safe
2018_3808	43.84	22	Office	Compliant
2018_3809	44.85	3	Office	Safe
2018_3810	45.44	28	Office	Compliant
2018_3811	47.46	2	Office	Safe
2018_3812	218.79	8	Warehouse	Safe
2018_3813	184.66	8	Warehouse	Safe
2018_3814	32.63	4	Office	Non-Compliant
2018_3815	48.79	3	Office	Non-Compliant
2018_3816	41.55	3	Office	Non-Compliant
2018_3817	55.78	7	Office	Non-Compliant
2018_3818	61.65	4	Office	Non-Compliant
2018_3819	50.78	2	Office	Non-Compliant
2018_3820	55.88	5	Office	Non-Compliant
2018_3821	53.88	4	Office	Non-Compliant
2018_3822	45.62	25	Office	Compliant
2018_3823	70.91	7	Office	Safe
2018_3824	38.49	7	Office	Safe
2018_3825	49.25	7	Office	Safe
2018_3826	33.36	6	Office	Safe
2018_3827	34.4	2	Office	Safe
2018_3828	57.38	5	Office	Safe
2018_3829	68.37	5	Office	Safe
2018_3830	74.41	5	Office	Safe
2018_3831	40	3	Office	Safe
2018_3832	41.73	4	Office	Safe
2018_3833	71.73	5	Office	Safe
2018_3834	62.35	28	Office	Compliant
2018_3835	53.3	41	Office	NonCompliant
2018_3836	38.98	7	Office	Safe
2018_3837	66.51	10	Office	Safe
2018_3838	162.93	75	Warehouse	NonCompliant
2018_3839	151.65	1	Warehouse	Safe
2018_3840	40.14	1	Office	Safe
2018_3841	34.12	4	Office	Safe
2018_3842	40.98	33	Office	Compliant
2018_3843	186.88	9	Warehouse	Safe
2018_3844	50.91	51	Office	NonCompliant
2018_3845	37.04	5	Office	Safe
2018_3846	192.11	68	Warehouse	NonCompliant
2018_3847	48.57	8	Office	Safe
2018_3848	46.45	4	Office	Safe
2018_3849	57.05	5	Office	Safe
2018_3850	44.99	36	Office	Compliant
2018_3851	150.46	14	Warehouse	Safe
2018_3852	154.72	19	Warehouse	Safe
2018_3853	62.7	1	Office	Safe
2018_3854	56.41	3	Office	Safe
2018_3855	54.8	6	Office	Safe
2018_3856	66.17	4	Office	Safe
2018_3857	60.37	6	Office	Safe
2018_3858	45	7	Office	Safe
2018_3859	56.86	6	Office	Safe
2018_3860	163.5	9	Warehouse	Safe
2018_3861	57.45	6	Office	Safe
2018_3862	58.27	6	Office	Safe
2018_3863	42.62	4	Office	Safe
2018_3864	41.82	4	Office	Safe
2018_3865	213.12	3	Warehouse	Safe
2018_3866	33.95	5	Office	Safe
2018_3867	186.69	15	Warehouse	Safe
2018_3868	196.2	14	Warehouse	Safe
2018_3869	40.03	4	Office	Safe
2018_3870	29.13	5	Office	Safe
2018_3871	162.71	10	Warehouse	Safe
2018_3872	53.74	31	Office	Compliant
2018_3873	55.07	4	Office	Safe
2018_3874	42.96	3	Office	Safe
2018_3875	65.49	6	Office	Safe
2018_3876	56.07	6	Office	Safe
2018_3877	38.49	21	Office	Compliant
2018_3878	57.39	2	Office	Safe
2018_3879	48.41	6	Office	Safe
2018_3880	48.34	4	Office	Safe
2018_3881	179.26	79	Warehouse	NonCompliant
2018_3882	36.23	3	Office	Safe
2018_3883	150.57	15	Warehouse	Safe
2018_3884	54.11	50	Office	NonCompliant
2018_3885	47.59	5	Office	Safe
2018_3886	48.37	32	Office	Compliant
2018_3887	184.79	89	Warehouse	NonCompliant
2018_3888	55.43	3	Office	Safe
2018_3889	57.18	5	Office	Safe
2018_3890	56.76	6	Office	Safe
2018_3891	60.4	7	Office	Safe
2018_3892	51.86	4	Office	Safe
2018_3893	54.29	9	Office	Safe
2018_3894	52.75	4	Office	Safe
2018_3895	143.37	10	Warehouse	Safe
2018_3896	192.37	99	Warehouse	NonCompliant
2018_3897	163.39	6	Warehouse	Safe
2018_3898	58	5	Office	Safe
2018_3899	39.39	8	Office	Safe
2018_3900	61.21	7	Office	Safe
2018_3901	176.43	11	Warehouse	Safe
2018_3902	65.04	8	Office	Safe
2018_3903	61.01	7	Office	Safe
2018_3904	175.8	7	Warehouse	Safe
2018_3905	48.53	4	Office	Safe
2018_3906	39.06	1	Office	Safe
2018_3907	45.74	4	Office	Safe
2018_3908	64.67	3	Office	Safe
2018_3909	172.08	87	Warehouse	NonCompliant
2018_3910	47.55	22	Office	Compliant
2018_3911	191.47	93	Warehouse	NonCompliant
2018_3912	50.68	39	Office	Compliant
2018_3913	56.89	7	Office	Safe
2018_3914	56.58	7	Office	Safe
2018_3915	60.51	2	Office	Safe
2018_3916	37.76	5	Office	Safe
2018_3917	37.89	14	Office	Safe
2018_3918	51.91	59	Office	NonCompliant
2018_3919	52.43	6	Office	Safe
2018_3920	59.95	7	Office	Safe
2018_3921	54.41	5	Office	Safe
2018_3922	39.19	8	Office	Safe
2018_3923	55.75	3	Office	Safe
2018_3924	54.69	6	Office	Safe
2018_3925	35.84	9	Office	Safe
2018_3926	46.67	6	Office	Safe
2018_3927	43.69	6	Office	Safe
2018_3928	61.38	9	Office	Safe
2018_3929	44.69	6	Office	Safe
2018_3930	196.12	8	Warehouse	Safe
2018_3931	58.16	9	Office	Safe
2018_3932	44.83	27	Office	Compliant
2018_3933	60.36	5	Office	Safe
2018_3934	27.42	27	Office	Compliant
2018_3935	52.3	4	Office	Safe
2018_3936	36.37	5	Office	Safe
2018_3937	188.06	75	Warehouse	NonCompliant
2018_3938	59.81	8	Office	Safe
2018_3939	53.04	9	Office	Safe
2018_3940	38.4	8	Office	Safe
2018_3941	60.84	9	Office	Safe
2018_3942	54.99	36	Office	Compliant
2018_3943	41.92	5	Office	Safe
2018_3944	29.73	4	Office	Safe
2018_3945	70.97	4	Office	Safe
2018_3946	54.63	2	Office	Safe
2018_3947	50.4	7	Office	Safe
2018_3948	171.64	16	Warehouse	Safe
2018_3949	165.23	57	Warehouse	Compliant
2018_3950	64.75	7	Office	Safe
2018_3951	28.69	6	Office	Safe
2018_3952	37.1	6	Office	Safe
2018_3953	52.83	7	Office	Safe
2018_3954	54.31	45	Office	NonCompliant
2018_3955	53.25	8	Office	Safe
2018_3956	61.75	8	Office	Safe
2018_3957	59.07	1	Office	Safe
2018_3958	182.19	15	Warehouse	Safe
2018_3959	43.74	34	Office	Compliant
2018_3960	193.78	6	Warehouse	Safe
2018_3961	50.25	10	Office	Safe
2018_3962	184.77	15	Warehouse	Safe
2018_3963	31.39	5	Office	Safe
2018_3964	38.4	4	Office	Safe
2018_3965	33.65	8	Office	Safe
2018_3966	33.68	4	Office	Safe
2018_3967	33.01	4	Office	Safe
2018_3968	64.98	3	Office	Safe
2018_3969	40.3	30	Office	Compliant
2018_3970	56.14	9	Office	Safe
2018_3971	53.23	40	Office	NonCompliant
2018_3972	45.2	6	Office	Safe
2018_3973	45.41	32	Office	Compliant
2018_3974	73.89	4	Office	Safe
2018_3975	48.01	32	Office	Compliant
2018_3976	50.93	7	Office	Safe
2018_3977	220.23	2	Warehouse	Safe
2018_3978	31.36	5	Office	Safe
2018_3979	47.56	8	Office	Safe
2018_3980	49.58	39	Office	Compliant
2018_3981	52.04	1	Office	Safe
2018_3982	37.17	2	Office	Safe
2018_3983	41.69	5	Office	Safe
2018_3984	68.26	5	Office	Safe
2018_3985	44.04	5	Office	Safe
2018_3986	75.09	5	Office	Safe
2018_3987	212.75	9	Warehouse	Safe
2018_3988	60.7	1	Office	Safe
2018_3989	45.99	3	Office	Safe
2018_3990	45.15	3	Office	Safe
2018_3991	41.37	1	Office	Safe
2018_3992	167.89	15	Warehouse	Safe
2018_3993	56.39	20	Office	Compliant
2018_3994	38.25	6	Office	Safe
2018_3995	140.25	92	Warehouse	NonCompliant
2018_3996	156.38	6	Warehouse	Safe
2018_3997	51.59	6	Office	Safe
2018_3998	51.73	3	Office	Safe
2018_3999	35.54	6	Office	Safe
2018_4000	201.12	19	Warehouse	Safe
